pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
Kepler-397 c,Kepler-397,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,135.49852700000,0.4800000000,6.18000000,0.55100000,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5307.00,0.767000,,,,4.572000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m34.57s,295.8940373,+42d22m49.86s,42.3805156,,16.3570000,13.9000000,,2014-05-14,2014-03,2014-05-14
Kepler-1628 b,Kepler-1628,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,76.37803300000,,6.43000000,0.57364618,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,3724.00,0.520000,0.550000,0.1700,[Fe/H],4.740000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h46m32.09s,281.6336936,+43d24m41.60s,43.4115547,,17.8298000,13.2240000,16.9534000,2016-05-06,2016-05,2016-05-10
Kepler-1708 b,Kepler-1708,1,1,1,Transit,2021,Kepler,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2022 href=https://www.nature.com/articles/s41550-021-01539-1 target=ref>Kipping et al. 2022</a>,737.11310000000,1.6400000000,9.96000000,0.88857321,1462.01067220,4.60000000,Mass,0.400000,0.5610,,0,<a refstr=KIPPING_ET_AL__2022 href=https://www.nature.com/articles/s41550-021-01539-1 target=ref>Kipping et al. 2022</a>,,6157.00,1.117000,1.088000,0.0000,[Fe/H],4.370000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m17.79s,296.8241065,+43d37m29.35s,43.6248197,1666.69000000,15.8230000,14.0890000,15.6837000,2022-01-10,2022-01,2022-01-10
Kepler-1654 b,Kepler-1654,1,1,1,Transit,2018,Kepler,Published Confirmed,0,<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>,1047.83560000000,2.0260000000,9.18017100,0.81900000,158.91500000,0.50000000,Mass,0.260000,0.3000,206.00,0,<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>,G5 V,5597.00,1.179000,1.011000,-0.0880,[Fe/H],4.300100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m44.57s,282.1856949,+44d26m04.06s,44.4344617,568.11700000,13.4970000,11.9220000,13.4057000,2018-03-05,2018-04,2018-03-08
Kepler-421 b,Kepler-421,1,1,1,Transit,2014,Kepler,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...25K/abstract target=ref>Kipping et al. 2014</a>,704.19840000000,1.2190000000,4.16000000,0.37100000,,,,0.041000,,185.00,0,<a refstr=KIPPING_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...25K/abstract target=ref>Kipping et al. 2014</a>,G9/K0,5308.00,0.757000,0.794000,-0.2500,[Fe/H],4.610000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m01.63s,283.2568116,+45d05m15.66s,45.0876823,348.55800000,13.6110000,11.5350000,13.3477000,2014-07-23,2014-07,2014-07-23
KIC 9663113 b,KIC 9663113,1,1,2,Transit,2015,Kepler,Published Confirmed,0,<a refstr=WANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815..127W/abstract target=ref>Wang et al. 2015</a>,572.38470000000,,4.60000000,0.41038451,,,,,,,0,<a refstr=WANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815..127W/abstract target=ref>Wang et al. 2015</a>,,6065.00,1.030000,0.980000,-0.2800,[Fe/H],4.420000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m10.90s,297.0454037,+46d19m43.20s,46.3286653,1594.74000000,14.0270000,12.5020000,13.9075000,2015-12-24,2015-12,2016-01-05
Kepler-458 c,KIC 9663113,1,1,2,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,20.74028413000,,4.20000000,0.37469890,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6117.21,2.215620,1.150000,0.1436,[M/H],3.807780,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m10.90s,297.0454037,+46d19m43.20s,46.3286653,1594.74000000,14.0270000,12.5020000,13.9075000,2016-05-06,2016-05,2016-05-10
WASP-12 b,WASP-12,1,3,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=LEONARDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A..84L/abstract target=ref>Leonardi et al. 2024</a>,1.09141890100,0.0234000000,22.02564708,1.96500000,,,,,,,0,<a refstr=LEONARDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A..84L/abstract target=ref>Leonardi et al. 2024</a>,,6265.00,1.690000,1.325000,0.1200,[Fe/H],4.110000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,427.24600000,11.5690000,10.1880000,11.4999000,2025-02-12,2024-06,2025-02-12
HD 189733 b,HD 189733,1,2,1,Radial Velocity,2005,Haute-Provence Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.21857567000,,12.66617000,1.13000000,359.14790000,1.13000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5052.00,0.750000,0.790000,-0.0200,[Fe/H],4.490000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m43.71s,300.1821223,+22d42m35.19s,22.7097759,19.76380000,7.6700000,5.5410000,7.4143200,2018-12-03,2017-03,2018-12-06
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,1,1,1,Microlensing,2014,MOA,Published Confirmed,0,<a refstr=BENNETT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..155B/abstract target=ref>Bennett et al. 2014</a>,,0.9500000000,,,17.00000000,0.05300000,Mass,,,,0,<a refstr=BENNETT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..155B/abstract target=ref>Bennett et al. 2014</a>,,,,0.110000,,,,<a refstr=BENNETT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..155B/abstract target=ref>Bennett et al. 2014</a>,18h00m23.48s,270.0978330,-31d14m42.93s,-31.2452583,7200.00000000,,,,2020-03-13,2014-04,2019-12-05
HD 136352 b,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,11.57797000000,0.0964000000,1.66400000,0.14845239,4.72000000,0.01485078,Mass,0.000000,111.6000,905.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 c,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,27.59221000000,0.1721000000,2.91600000,0.26014854,11.24000000,0.03536499,Mass,0.000000,35.1000,677.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 d,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,107.24500000000,0.4250000000,2.56200000,0.22856672,8.82000000,0.02775082,Mass,0.000000,5.7400,431.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 b,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,11.57797000000,0.0964000000,1.66400000,0.14845239,4.72000000,0.01485078,Mass,0.000000,111.6000,905.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 c,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,27.59221000000,0.1721000000,2.91600000,0.26014854,11.24000000,0.03536499,Mass,0.000000,35.1000,677.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 d,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,107.24500000000,0.4250000000,2.56200000,0.22856672,8.82000000,0.02775082,Mass,0.000000,5.7400,431.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 b,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,11.57797000000,0.0964000000,1.66400000,0.14845239,4.72000000,0.01485078,Mass,0.000000,111.6000,905.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 c,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,27.59221000000,0.1721000000,2.91600000,0.26014854,11.24000000,0.03536499,Mass,0.000000,35.1000,677.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 136352 d,HD 136352,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,107.24500000000,0.4250000000,2.56200000,0.22856672,8.82000000,0.02775082,Mass,0.000000,5.7400,431.00,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.00,1.058000,0.870000,-0.2400,[M/H],4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.68200000,5.6500000,4.1590000,5.4849500,2021-08-09,2021-06,2021-08-09
HD 189733 b,HD 189733,1,2,1,Radial Velocity,2005,Haute-Provence Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.21857567000,,12.66617000,1.13000000,359.14790000,1.13000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5052.00,0.750000,0.790000,-0.0200,[Fe/H],4.490000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m43.71s,300.1821223,+22d42m35.19s,22.7097759,19.76380000,7.6700000,5.5410000,7.4143200,2018-12-03,2017-03,2018-12-06
WASP-49 b,WASP-49,1,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.78174000000,,12.44199000,1.11000000,117.59710000,0.37000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5600.00,0.970000,0.920000,-0.2300,[Fe/H],4.500000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,194.55300000,11.3520000,9.7490000,11.2907000,2018-04-25,2017-03,2018-04-26
HAT-P-12 b,HAT-P-12,1,1,1,Transit,2009,HATNet,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...706..785H/abstract target=ref> Hartman et al. 2009 </a>,3.21305980000,0.0384000000,10.74900000,0.95900000,67.05900000,0.21100000,Mass,0.000000,,963.00,0,<a refstr=HARTMAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...706..785H/abstract target=ref> Hartman et al. 2009 </a>,K4,4650.00,0.701000,0.733000,-0.2900,[Fe/H],4.610000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h57m33.27s,209.3886452,+43d29m35.92s,43.4933100,142.75100000,12.6650000,10.1080000,12.4197000,2014-05-14,2009-11,2014-05-14
WASP-69 b,WASP-69,1,1,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.86814000000,,12.44199000,1.11000000,92.17070000,0.29000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,4700.00,0.860000,0.980000,0.1500,[Fe/H],4.500000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h00m06.23s,315.0259661,-05d05m41.49s,-5.0948570,49.96050000,9.8730000,7.4590000,9.4846600,2018-04-25,2017-03,2018-04-26
HD 189733 b,HD 189733,1,2,1,Radial Velocity,2005,Haute-Provence Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.21857567000,,12.66617000,1.13000000,359.14790000,1.13000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5052.00,0.750000,0.790000,-0.0200,[Fe/H],4.490000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m43.71s,300.1821223,+22d42m35.19s,22.7097759,19.76380000,7.6700000,5.5410000,7.4143200,2018-12-03,2017-03,2018-12-06
WASP-49 b,WASP-49,1,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.78174000000,,12.44199000,1.11000000,117.59710000,0.37000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5600.00,0.970000,0.920000,-0.2300,[Fe/H],4.500000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,194.55300000,11.3520000,9.7490000,11.2907000,2018-04-25,2017-03,2018-04-26
WASP-31 b,WASP-31,1,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,3.40590960000,0.0465900000,17.36300000,1.54900000,151.91600000,0.47800000,Mass,0.000000,,,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,,6302.00,1.252000,1.163000,-0.2000,[Fe/H],4.308000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2014-05-14,2011-07,2014-05-14
HD 209458 b,HD 209458,1,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.52474859000,,15.58051000,1.39000000,232.01590000,0.73000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6091.00,1.190000,1.230000,0.0100,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-12-03,2017-03,2018-12-06
HAT-P-1 b,HAT-P-1,1,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>,4.46529976000,0.0556100000,14.78467100,1.31900000,166.86075000,0.52500000,Mass,,,1322.00,0,<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>,,5980.00,1.174000,1.151000,0.1300,[Fe/H],4.359000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2015-09-08,2014-01,2015-09-10
bet Pic b,bet Pic,1,1,2,Imaging,2008,Paranal Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,8617.50952000000,10.0180000000,,,3727.80938570,11.72900000,Mass,0.106000,,,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.795000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.0661480,19.74420000,3.8500000,3.5260000,3.8201500,2023-06-12,2022-09,2023-06-12
bet Pic c,bet Pic,1,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1192.77951000000,2.6800000000,,,3222.46221857,10.13900000,Mass,0.314000,,,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.795000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.0661480,19.74420000,3.8500000,3.5260000,3.8201500,2023-06-12,2022-09,2023-06-12
